"Path","Name","ContentLength","WordCount"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\lib\node-modules-paths.js","node-modules-paths.js","1365","138"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\lib\normalize-options.js","normalize-options.js","348","56"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\lib\sync.js","sync.js","7143","788"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\dotdot\abc\index.js","index.js","39","6"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\dotdot\index.js","index.js","29","4"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\module_dir\xmodules\aaa\index.js","index.js","51","11"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\module_dir\ymodules\aaa\index.js","index.js","51","11"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\module_dir\zmodules\bbb\main.js","main.js","51","11"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\module_dir\zmodules\bbb\package.json","package.json","24","5"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\node_path\x\aaa\index.js","index.js","22","4"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\node_path\x\ccc\index.js","index.js","22","4"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\node_path\y\bbb\index.js","index.js","22","4"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\node_path\y\ccc\index.js","index.js","23","4"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\pathfilter\deep_ref\main.js","main.js","0","0"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\precedence\aaa\index.js","index.js","25","4"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\precedence\aaa\main.js","main.js","28","2"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\precedence\bbb\main.js","main.js","44","5"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\precedence\aaa.js","aaa.js","24","4"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\precedence\bbb.js","bbb.js","24","4"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\resolver\baz\doom.js","doom.js","0","0"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\resolver\baz\package.json","package.json","45","7"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\resolver\baz\quux.js","quux.js","20","4"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\resolver\browser_field\a.js","a.js","0","0"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\resolver\browser_field\b.js","b.js","0","0"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\resolver\browser_field\package.json","package.json","63","9"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\resolver\dot_main\index.js","index.js","20","4"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\resolver\dot_main\package.json","package.json","20","5"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\resolver\dot_slash_main\index.js","index.js","20","4"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\resolver\dot_slash_main\package.json","package.json","21","5"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\resolver\false_main\index.js","index.js","0","0"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\resolver\false_main\package.json","package.json","42","7"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\resolver\incorrect_main\index.js","index.js","116","19"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\resolver\incorrect_main\package.json","package.json","27","5"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\resolver\invalid_main\package.json","package.json","93","16"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\resolver\multirepo\packages\package-a\index.js","index.js","1319","121"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\resolver\multirepo\packages\package-a\package.json","package.json","281","33"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\resolver\multirepo\packages\package-b\index.js","index.js","0","0"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\resolver\multirepo\packages\package-b\package.json","package.json","281","33"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\resolver\multirepo\lerna.json","lerna.json","63","9"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\resolver\multirepo\package.json","package.json","387","38"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\resolver\nested_symlinks\mylib\async.js","async.js","858","114"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\resolver\nested_symlinks\mylib\package.json","package.json","259","34"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\resolver\nested_symlinks\mylib\sync.js","sync.js","606","67"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\resolver\other_path\lib\other-lib.js","other-lib.js","0","0"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\resolver\other_path\root.js","root.js","0","0"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\resolver\quux\foo\index.js","index.js","20","4"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\resolver\same_names\foo\index.js","index.js","20","4"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\resolver\same_names\foo.js","foo.js","21","4"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\resolver\symlinked\_\node_modules\foo.js","foo.js","0","0"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\resolver\symlinked\_\symlink_target\.gitkeep",".gitkeep","0","0"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\resolver\symlinked\package\bar.js","bar.js","24","4"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\resolver\symlinked\package\package.json","package.json","24","4"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\resolver\without_basedir\main.js","main.js","111","15"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\resolver\cup.coffee","cup.coffee","1","2"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\resolver\foo.js","foo.js","20","4"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\resolver\mug.coffee","mug.coffee","0","0"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\resolver\mug.js","mug.js","0","0"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\shadowed_core\node_modules\util\index.js","index.js","0","0"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\core.js","core.js","3058","302"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\dotdot.js","dotdot.js","799","88"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\faulty_basedir.js","faulty_basedir.js","807","92"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\filter_sync.js","filter_sync.js","1427","154"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\filter.js","filter.js","1045","98"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\home_paths_sync.js","home_paths_sync.js","3797","322"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\home_paths.js","home_paths.js","4472","375"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\mock_sync.js","mock_sync.js","6047","438"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\mock.js","mock.js","10012","817"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\module_dir.js","module_dir.js","1558","148"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\node_path.js","node_path.js","2128","189"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\node-modules-paths.js","node-modules-paths.js","5101","526"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\nonstring.js","nonstring.js","182","23"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\pathfilter.js","pathfilter.js","2248","179"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\precedence.js","precedence.js","646","71"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\resolver_sync.js","resolver_sync.js","20941","1929"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\resolver.js","resolver.js","20054","2072"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\shadowed_core.js","shadowed_core.js","1814","175"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\subdirs.js","subdirs.js","353","38"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\test\symlinks.js","symlinks.js","6535","598"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\.editorconfig",".editorconfig","605","72"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\.eslintrc",".eslintrc","1687","132"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\async.js","async.js","56","6"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\index.js","index.js","174","17"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\LICENSE","LICENSE","1071","170"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\package.json","package.json","2065","198"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\readme.markdown","readme.markdown","11504","1358"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\SECURITY.md","SECURITY.md","357","37"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\node_modules\resolve\sync.js","sync.js","55","6"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\index.js","index.js","13191","1094"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\LICENSE","LICENSE","1117","177"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\package.json","package.json","1278","119"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-import\README.md","README.md","6950","929"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-js\async.js","async.js","358","42"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-js\index.js","index.js","193","25"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-js\index.mjs","index.mjs","192","28"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-js\LICENSE","LICENSE","1095","172"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-js\objectifier.js","objectifier.js","2351","275"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-js\package.json","package.json","1016","91"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-js\parser.js","parser.js","2295","288"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-js\process-result.js","process-result.js","300","35"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-js\README.md","README.md","720","56"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-js\sync.js","sync.js","325","40"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-load-config\src\index.d.ts","index.d.ts","2093","252"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-load-config\src\index.js","index.js","3948","449"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-load-config\src\options.js","options.js","1079","133"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-load-config\src\plugins.js","plugins.js","1906","242"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-load-config\src\req.js","req.js","1276","165"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-load-config\LICENSE","LICENSE","1105","171"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-load-config\package.json","package.json","1145","107"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-load-config\README.md","README.md","10076","1088"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-nested\index.d.ts","index.d.ts","1161","165"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-nested\index.js","index.js","9058","1008"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-nested\LICENSE","LICENSE","1095","172"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-nested\package.json","package.json","695","65"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-nested\README.md","README.md","1951","192"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-selector-parser\dist\selectors\attribute.js","attribute.js","16847","2020"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-selector-parser\dist\selectors\className.js","className.js","2346","240"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-selector-parser\dist\selectors\combinator.js","combinator.js","989","103"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-selector-parser\dist\selectors\comment.js","comment.js","971","103"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-selector-parser\dist\selectors\constructors.js","constructors.js","2371","250"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-selector-parser\dist\selectors\container.js","container.js","11850","1371"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-selector-parser\dist\selectors\guards.js","guards.js","2691","271"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-selector-parser\dist\selectors\id.js","id.js","1086","117"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-selector-parser\dist\selectors\index.js","index.js","774","92"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-selector-parser\dist\selectors\namespace.js","namespace.js","3061","319"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-selector-parser\dist\selectors\nesting.js","nesting.js","994","106"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-selector-parser\dist\selectors\node.js","node.js","6690","836"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-selector-parser\dist\selectors\pseudo.js","pseudo.js","1255","130"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\postcss-selector-parser\dist\selectors\root.js","root.js","2146","226"
